SampleID,Predator.Final,Year,Month,Season,Location,SubSiteID,Complex,RegionCode,Estuary,Latitude,Longitude,Chinook,Chum,Coho,Hake,Herring,Pink,Sockeye
Pv19.B090,Harbour,2019,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.B091,Harbour,2019,Jul,Summer,Entrance,H0233,Northwest_Entrance_Island_Reefs,SOG,Non-Estuary,49.2086915,-123.811911,0,0,0,81.68761221,0,0,0
Pv19.B092,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,95.96853491,0,0,0
Pv19.B093,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B094,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,87.58374274,10.00446628,0,0
Pv19.B095,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B096,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv19.B097,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,28.45360825,0,0,0
Pv19.B098,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B099,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,95.04221304,0,0,0
Pv19.B100,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C001,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,2.091350176,95.56633763,0,0
Pv19.C002,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C003,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C004,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,88.98305085,2.542372881,0,0
Pv19.C005,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,35.81476069,0,0,0
Pv19.C006,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C007,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C008,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C009,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C010,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C011,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C024,Harbour,2019,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,54.65587045,0,0,0
Pv19.C025,Harbour,2019,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,93.15220845,6.847791548,0,0
Pv19.C026,Harbour,2019,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,100,0,0,0
Pv19.C027,Harbour,2019,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,100,0,0,0
Pv19.C028,Harbour,2019,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,100,0,0,0
Pv19.C029,Harbour,2019,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,100,0,0,0
Pv19.C030,Harbour,2019,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,97.19471947,2.805280528,0,0
Pv19.C031,Harbour,2019,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.C032,Harbour,2019,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.C033,Harbour,2019,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,79.6398892,20.3601108,0,0
Pv19.C034,Harbour,2019,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.C035,Harbour,2019,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.C036,Harbour,2019,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,95.68034557,4.319654428,0,0
Pv19.C037,Harbour,2019,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.C038,Harbour,2019,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,91.87082405,8.129175947,0,0
Pv19.C039,Harbour,2019,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,85.75268817,0,0,0
Pv19.C051,Harbour,2019,Jul,Summer,Brandon,H0052,Inskip_Rock,SOG,Non-Estuary,49.20841,-123.95329,0,0,0,88.00578035,11.99421965,0,0
Pv19.C052,Harbour,2019,Jul,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C099,Harbour,2019,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.C100,Harbour,2019,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,91.94865811,8.05134189,0,0
Pv19.D001,Harbour,2019,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.D002,Harbour,2019,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.D003,Harbour,2019,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.D004,Harbour,2019,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.D005,Harbour,2019,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv19.D006,Harbour,2019,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.D010,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,5.660377358,0,0
Pv19.D011,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.D012,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,9.906542056,0,0
Pv19.D013,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.D014,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.D015,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.D016,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.D018,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,13.09786608,0,0
Pv19.D019,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.D020,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,100,0
Pv19.D021,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.D022,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.D023,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.D024,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.D025,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,98.79968375,1.200316251,0
Pv19.D026,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.D028,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.D029,Harbour,2019,Aug,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,72.95874517,0,0
Pv19.D030,Harbour,2019,Aug,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,0,0,0
Pv19.D031,Harbour,2019,Aug,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,64,0,0
Pv19.D032,Harbour,2019,Aug,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,82.08440999,0,0
Pv19.D033,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,20.04940325,0,0,68.00501882,5.018820577,0,6.926757351
Pv19.D034,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D035,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,95.29693105,4.703068952,0,0
Pv19.D036,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,92.5,0,0,7.5
Pv19.D037,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D038,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D039,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D041,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D042,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D043,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D045,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D046,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D047,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D048,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D049,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D050,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D052,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D053,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D054,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D055,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D056,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D057,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D058,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D059,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D060,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D061,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D062,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D063,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D064,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,91.67437558,8.325624422,0,0
Pv19.D065,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D066,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D067,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D068,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D069,Harbour,2019,Aug,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv19.D070,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv19.D072,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,5.675909879,0,94.32409012,0,0,0
Pv19.D073,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv19.D074,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv19.D075,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,38.01874163,0,0,0
Pv19.D076,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv19.D077,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv19.D078,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv19.D079,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv19.D080,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,4.872389791,0,95.12761021,0,0,0
Pv19.D081,Harbour,2019,Aug,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv19.D082,Harbour,2019,Aug,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.D083,Harbour,2019,Aug,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,100,0,0
Pv19.D084,Harbour,2019,Aug,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,8.990420044,91.00957996,0,0
Pv19.D085,Harbour,2019,Aug,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,8.492022645,0,0
Pv19.D086,Harbour,2019,Aug,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,27.24957555,0,0
Pv19.D087,Harbour,2019,Aug,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,36.86440678,63.13559322,0,0
Pv19.D089,Harbour,2019,Aug,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,17.11409396,0,0
Pv19.D090,Harbour,2019,Aug,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,42.6056338,57.3943662,0,0
Pv19.D091,Harbour,2019,Aug,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.D092,Harbour,2019,Aug,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,4.438244991,0,0
Pv19.E020,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E021,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,49.49033392,0,50.50966608,0
Pv19.E022,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E023,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,27.46575342,0,72.53424658,0
Pv19.E024,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv19.E025,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E026,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E027,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E028,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E029,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,39.32470683,0,0,0
Pv19.E030,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E031,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,90.06644156,9.933558436,0,0
Pv19.E032,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,97.29579035,0,0,2.704209646
Pv19.E033,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,13.79310345,0,86.20689655,0,0,0
Pv19.E034,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,2.414393345,0,0,0,97.58560665,0
Pv19.E035,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,1.167192429,0,98.83280757,0,0,0
Pv19.E036,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E037,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E038,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv19.E039,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E040,Harbour,2019,Sep,Fall,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.E041,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,1.423487544,0,98.57651246,0
Pv19.E042,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,18.37160752,0,0
Pv19.E043,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,63.26530612,0,0
Pv19.E044,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.E045,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.E047,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,1.278772379,0,0
Pv19.E048,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,6.199460916,0,0
Pv19.E050,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.E052,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,100,0
Pv19.E053,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.E054,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.E055,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,100,0
Pv19.E056,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.E057,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.E058,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.E059,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.E060,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.E061,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.E062,Harbour,2019,Sep,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,1.260118501,0,0
Pv19.E063,Harbour,2019,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,100,0,0
Pv19.E064,Harbour,2019,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,100,0,0
Pv19.E065,Harbour,2019,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,100,0,0
Pv19.E066,Harbour,2019,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.E067,Harbour,2019,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.E068,Harbour,2019,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.E069,Harbour,2019,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.E070,Harbour,2019,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.E071,Harbour,2019,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
